docID,position,term,label
195,301,do,FALSE
195,306,oh,FALSE
195,283,the,FALSE
195,313,food,FALSE
195,19,is,FALSE
195,321,sooo,FALSE
195,326,goodreally,FALSE
195,337,youve,FALSE
195,343,eaten,FALSE
195,349,thereno,FALSE
195,358,but,FALSE
195,332,all,FALSE
195,366,my,FALSE
195,369,yuppy,FALSE
195,375,friends,FALSE
195,383,have,FALSE
195,388,and,FALSE
195,392,they,FALSE
195,397,say,FALSE
195,401,its,FALSE
195,326,good,FALSE
195,64,so,FALSE
195,180,it,FALSE
195,416,must,FALSE
195,37,be,FALSE
195,3,i,FALSE
195,426,only,FALSE
195,431,give,FALSE
195,200,it,FALSE
195,24,a,FALSE
195,441,two,FALSE
195,445,because,FALSE
195,288,the,FALSE
195,457,service,FALSE
195,465,and,FALSE
195,469,presentation,FALSE
195,482,of,FALSE
195,309,the,FALSE
195,489,food,FALSE
195,494,was,FALSE
195,498,decent,FALSE
195,101,we,FALSE
195,508,ordered,FALSE
195,516,something,FALSE
195,526,called,FALSE
195,533,oxtail,FALSE
195,540,fries,FALSE
195,546,which,FALSE
195,552,were,FALSE
195,557,horrible,FALSE
195,566,my,FALSE
195,569,girlfriend,FALSE
195,580,and,FALSE
195,19,i,FALSE
195,586,each,FALSE
195,591,ordered,FALSE
195,28,a,FALSE
195,601,different,FALSE
195,611,burger,TRUE
195,321,so,FALSE
195,505,we,FALSE
195,624,could,FALSE
195,630,sample,FALSE
195,637,each,FALSE
195,642,others,FALSE
195,650,sorry,FALSE
195,45,i,FALSE
195,658,cant,FALSE
195,663,remember,FALSE
195,672,what,FALSE
195,677,they,FALSE
195,682,were,FALSE
195,687,called,FALSE
195,694,but,FALSE
195,552,we,FALSE
195,701,didnt,FALSE
195,707,care,FALSE
195,712,for,FALSE
195,716,either,FALSE
195,723,one,FALSE
195,349,the,FALSE
195,732,best,FALSE
195,737,compliment,FALSE
195,57,i,FALSE
195,750,could,FALSE
195,756,pay,FALSE
195,760,them,FALSE
195,131,is,FALSE
195,768,to,FALSE
195,771,say,FALSE
195,775,they,FALSE
195,780,were,FALSE
195,129,at,FALSE
195,788,least,FALSE
195,794,edible,FALSE
195,410,so,FALSE
195,276,as,FALSE
195,807,mentioned,FALSE
195,392,the,FALSE
195,821,service,FALSE
195,829,was,FALSE
195,833,decent,FALSE
195,840,and,FALSE
195,453,the,FALSE
195,848,food,FALSE
195,853,looked,FALSE
195,860,presentable,FALSE
195,872,but,FALSE
195,495,as,FALSE
195,879,far,FALSE
195,790,as,FALSE
195,886,taste,FALSE
195,69,i,FALSE
195,894,cant,FALSE
195,899,recommend,FALSE
195,909,this,FALSE
195,914,place,FALSE
195,921,perhaps,FALSE
195,929,its,FALSE
195,933,just,FALSE
195,70,me,FALSE
195,942,maybe,FALSE
195,485,the,FALSE
195,952,asian,FALSE
195,958,fusion,FALSE
195,965,just,FALSE
195,970,isnt,FALSE
195,975,my,FALSE
195,978,type,FALSE
195,983,of,FALSE
195,986,food,FALSE
195,702,id,FALSE
195,995,rather,FALSE
195,1002,have,FALSE
195,33,a,FALSE
195,1009,wendys,FALSE
195,1016,burger,TRUE
195,1023,over,FALSE
195,1028,this,FALSE
195,1033,place,FALSE
196,0,i,FALSE
196,2,live,FALSE
196,7,very,FALSE
196,12,close,FALSE
196,18,to,FALSE
196,21,this,FALSE
196,26,place,FALSE
196,32,and,FALSE
196,36,when,FALSE
196,3,i,FALSE
196,43,need,FALSE
196,28,a,FALSE
196,50,bit,FALSE
196,54,to,FALSE
196,57,eat,FALSE
196,61,late,FALSE
196,58,at,FALSE
196,69,night,FALSE
196,3,ive,FALSE
196,79,occasionally,FALSE
196,92,been,FALSE
196,97,forced,FALSE
196,104,to,FALSE
196,107,visit,FALSE
196,113,here,FALSE
196,118,this,FALSE
196,23,is,FALSE
196,126,consistently,FALSE
196,139,one,FALSE
196,143,of,FALSE
196,146,the,FALSE
196,150,slowest,FALSE
196,158,drive,FALSE
196,164,thrus,FALSE
196,75,ive,FALSE
196,174,ever,FALSE
196,179,been,FALSE
196,184,to,FALSE
196,126,consistent,FALSE
196,199,lack,FALSE
196,204,luster,FALSE
196,211,service,FALSE
196,92,be,FALSE
196,222,sure,FALSE
196,227,to,FALSE
196,230,check,FALSE
196,236,your,FALSE
196,241,bag,FALSE
196,245,before,FALSE
196,236,you,FALSE
196,256,drive,FALSE
196,262,away,FALSE
196,82,as,FALSE
196,270,theres,FALSE
196,277,always,FALSE
196,32,a,FALSE
196,288,chance,FALSE
196,295,theyll,FALSE
196,302,get,FALSE
196,306,your,FALSE
196,311,order,FALSE
196,317,wrong,FALSE
196,323,my,FALSE
196,326,advice,FALSE
196,108,is,FALSE
196,336,avoid,FALSE
196,342,this,FALSE
196,347,place,FALSE
196,353,if,FALSE
196,252,you,FALSE
196,360,can,FALSE
196,365,unfortunately,FALSE
196,379,ill,FALSE
196,383,probably,FALSE
196,392,eat,FALSE
196,271,here,FALSE
196,401,again,FALSE
196,267,as,FALSE
196,295,they,FALSE
196,415,have,FALSE
196,420,good,FALSE
196,425,burgers,TRUE
196,407,as,FALSE
196,436,its,FALSE
196,440,right,FALSE
196,446,across,FALSE
196,270,the,FALSE
196,457,street,FALSE
196,464,from,FALSE
196,469,me,FALSE
196,472,and,FALSE
196,476,theres,FALSE
196,483,few,FALSE
196,487,other,FALSE
196,493,choices,FALSE
196,404,in,FALSE
196,295,the,FALSE
196,508,wee,FALSE
196,512,hours,FALSE
196,518,of,FALSE
196,410,the,FALSE
196,525,morning,FALSE
198,0,i,FALSE
198,2,stopped,FALSE
198,10,in,FALSE
198,13,here,FALSE
198,18,recently,FALSE
198,27,as,FALSE
198,10,i,FALSE
198,32,had,FALSE
198,3,to,FALSE
198,39,buy,FALSE
198,27,a,FALSE
198,45,omelet,TRUE
198,52,and,FALSE
198,56,toast,TRUE
198,63,the,FALSE
198,67,staff,FALSE
198,73,were,FALSE
198,78,pleasant,FALSE
198,87,and,FALSE
198,91,helpful,FALSE
199,0,ordered,FALSE
199,8,food,FALSE
199,13,to,FALSE
199,16,go,FALSE
199,19,from,FALSE
199,24,here,FALSE
199,29,they,FALSE
199,34,send,FALSE
199,39,you,FALSE
199,43,an,FALSE
199,46,email,FALSE
199,52,telling,FALSE
199,60,you,FALSE
199,64,your,FALSE
199,69,noodles,TRUE
199,77,food,FALSE
199,82,is,FALSE
199,85,ready,FALSE
199,91,to,FALSE
199,94,be,FALSE
199,97,picked,FALSE
199,104,up,FALSE
199,49,i,FALSE
199,109,arrived,FALSE
199,117,to,FALSE
199,97,pick,FALSE
199,125,up,FALSE
199,128,my,FALSE
199,0,order,FALSE
199,56,i,FALSE
199,140,was,FALSE
199,144,told,FALSE
199,149,that,FALSE
199,154,it,FALSE
199,157,was,FALSE
199,161,not,FALSE
199,165,ready,FALSE
199,171,and,FALSE
199,175,that,FALSE
199,180,it,FALSE
199,183,was,FALSE
199,187,still,FALSE
199,56,in,FALSE
199,29,the,FALSE
199,200,back,FALSE
199,82,i,FALSE
199,207,asked,FALSE
199,213,if,FALSE
199,98,i,FALSE
199,218,would,FALSE
199,224,receive,FALSE
199,232,another,FALSE
199,240,email,FALSE
199,246,when,FALSE
199,251,it,FALSE
199,254,was,FALSE
199,258,ready,FALSE
199,144,to,FALSE
199,267,be,FALSE
199,270,picked,FALSE
199,277,up,FALSE
199,107,i,FALSE
199,283,was,FALSE
199,287,told,FALSE
199,292,that,FALSE
199,112,i,FALSE
199,299,wouldnt,FALSE
199,307,be,FALSE
199,310,sent,FALSE
199,315,another,FALSE
199,323,email,FALSE
199,196,the,FALSE
199,333,woman,FALSE
199,339,looked,FALSE
199,151,at,FALSE
199,349,me,FALSE
199,352,and,FALSE
199,356,said,FALSE
199,121,i,FALSE
199,363,dont,FALSE
199,368,know,FALSE
199,373,what,FALSE
199,264,to,FALSE
199,52,tell,FALSE
199,64,you,FALSE
199,138,i,FALSE
199,392,told,FALSE
199,397,them,FALSE
199,287,to,FALSE
199,405,just,FALSE
199,410,refund,FALSE
199,417,me,FALSE
199,420,my,FALSE
199,423,money,FALSE
199,154,i,FALSE
199,432,also,FALSE
199,437,emailed,FALSE
199,445,them,FALSE
199,450,telling,FALSE
199,458,them,FALSE
199,235,the,FALSE
199,467,same,FALSE
199,472,thing,FALSE
199,478,but,FALSE
199,482,they,FALSE
199,487,went,FALSE
199,492,ahead,FALSE
199,498,and,FALSE
199,502,charged,FALSE
199,469,me,FALSE
199,513,anyway,FALSE
199,521,stay,FALSE
199,526,away,FALSE
199,531,from,FALSE
199,536,this,FALSE
199,541,place,FALSE
199,548,they,FALSE
199,553,have,FALSE
199,69,no,FALSE
199,561,customer,FALSE
199,570,service,FALSE
199,579,and,FALSE
199,583,steal,FALSE
199,589,from,FALSE
199,386,you,FALSE
200,0,i,FALSE
200,2,often,FALSE
200,8,stop,FALSE
200,13,here,FALSE
200,18,for,FALSE
200,22,my,FALSE
200,25,coffee,TRUE
200,32,on,FALSE
200,35,the,FALSE
200,39,way,FALSE
200,43,into,FALSE
200,48,work,FALSE
200,53,and,FALSE
200,9,to,FALSE
200,60,get,FALSE
200,64,gas,FALSE
200,69,service,FALSE
200,77,is,FALSE
200,80,usually,FALSE
200,88,fast,FALSE
200,93,and,FALSE
200,97,friendly,FALSE
200,107,they,FALSE
200,112,have,FALSE
200,40,a,FALSE
200,119,fairly,FALSE
200,126,regular,FALSE
200,134,staff,FALSE
200,140,here,FALSE
200,145,who,FALSE
200,83,all,FALSE
200,153,know,FALSE
200,158,what,FALSE
200,163,theyre,FALSE
200,170,doing,FALSE
201,0,ive,FALSE
201,4,eaten,FALSE
201,10,here,FALSE
201,15,several,FALSE
201,23,times,FALSE
201,29,and,FALSE
201,33,it,FALSE
201,36,serves,FALSE
201,43,its,FALSE
201,47,purpose,FALSE
201,55,satisfying,FALSE
201,66,food,FALSE
201,71,quick,FALSE
201,77,service,FALSE
201,85,friendly,FALSE
201,94,enough,FALSE
201,101,staff,FALSE
201,107,and,FALSE
201,111,seemed,FALSE
201,118,clean,FALSE
201,124,to,FALSE
201,25,me,FALSE
201,130,when,FALSE
201,24,im,FALSE
201,62,in,FALSE
201,141,need,FALSE
201,146,of,FALSE
201,5,a,FALSE
201,151,quick,FALSE
201,157,mexican,FALSE
201,165,food,FALSE
201,170,fix,FALSE
201,174,id,FALSE
201,177,hit,FALSE
201,181,this,FALSE
201,186,place,FALSE
201,192,again,FALSE
202,0,an,FALSE
202,3,old,FALSE
202,7,fashion,FALSE
202,15,candy,TRUE
202,21,store,FALSE
202,27,whats,FALSE
202,33,not,FALSE
202,22,to,FALSE
202,40,like,FALSE
202,45,ive,FALSE
202,49,been,FALSE
202,54,in,FALSE
202,57,here,FALSE
202,62,several,FALSE
202,70,times,FALSE
202,16,and,FALSE
202,80,have,FALSE
202,85,made,FALSE
202,90,several,FALSE
202,98,purchases,FALSE
202,109,even,FALSE
202,114,if,FALSE
202,117,you,FALSE
202,121,dont,FALSE
202,126,buy,FALSE
202,130,anything,FALSE
202,139,its,FALSE
202,143,fun,FALSE
202,37,to,FALSE
202,150,look,FALSE
202,155,around,FALSE
202,11,i,FALSE
202,164,wont,FALSE
202,169,buy,FALSE
202,173,the,FALSE
202,177,corn,TRUE
202,23,or,FALSE
202,185,bacon,TRUE
202,191,soda,TRUE
202,196,again,FALSE
202,202,but,FALSE
202,139,it,FALSE
202,209,was,FALSE
202,213,still,FALSE
202,219,fun,FALSE
202,147,to,FALSE
202,226,try,FALSE
202,230,such,FALSE
202,0,a,FALSE
202,237,product,FALSE
203,0,this,FALSE
203,5,place,FALSE
203,2,is,FALSE
203,14,right,FALSE
203,20,across,FALSE
203,27,the,FALSE
203,31,street,FALSE
203,38,from,FALSE
203,43,my,FALSE
203,46,place,FALSE
203,52,so,FALSE
203,55,ive,FALSE
203,59,been,FALSE
203,64,here,FALSE
203,7,a,FALSE
203,71,few,FALSE
203,75,times,FALSE
203,82,it,FALSE
203,85,shares,FALSE
203,20,a,FALSE
203,94,building,FALSE
203,103,with,FALSE
203,48,a,FALSE
203,110,subway,FALSE
203,117,sandwich,TRUE
203,126,shop,FALSE
203,131,so,FALSE
203,134,you,FALSE
203,138,can,FALSE
203,142,get,FALSE
203,146,yourself,FALSE
203,69,a,FALSE
203,157,fairly,FALSE
203,164,healthy,FALSE
203,172,sandwich,TRUE
203,118,and,FALSE
203,185,ruin,FALSE
203,190,the,FALSE
203,194,meal,FALSE
203,199,by,FALSE
203,202,topping,FALSE
203,104,it,FALSE
203,213,off,FALSE
203,217,with,FALSE
203,87,a,FALSE
203,224,few,FALSE
203,228,donuts,TRUE
203,236,lolthey,FALSE
203,228,do,FALSE
203,247,seem,FALSE
203,202,to,FALSE
203,59,be,FALSE
203,258,short,FALSE
203,264,staffed,FALSE
203,272,every,FALSE
203,75,time,FALSE
203,283,ive,FALSE
203,287,been,FALSE
203,292,here,FALSE
203,297,theres,FALSE
203,304,only,FALSE
203,309,one,FALSE
203,313,person,FALSE
203,320,working,FALSE
203,99,in,FALSE
203,239,the,FALSE
203,335,back,FALSE
203,340,by,FALSE
203,343,himself,FALSE
203,297,the,FALSE
203,356,subway,FALSE
203,264,staff,FALSE
203,369,usually,FALSE
203,377,holler,FALSE
203,384,at,FALSE
203,343,him,FALSE
203,391,for,FALSE
203,77,me,FALSE
203,252,to,FALSE
203,401,get,FALSE
203,1,his,FALSE
203,409,attention,FALSE
203,419,other,FALSE
203,425,than,FALSE
203,430,that,FALSE
203,435,its,FALSE
203,439,winchells,FALSE
203,449,my,FALSE
203,452,favorite,FALSE
203,461,donuts,TRUE
203,469,youd,FALSE
203,474,have,FALSE
203,398,to,FALSE
203,482,really,FALSE
203,489,annoy,FALSE
203,194,me,FALSE
203,479,to,FALSE
203,501,make,FALSE
203,280,me,FALSE
203,509,not,FALSE
203,513,like,FALSE
203,518,winchells,FALSE
203,528,its,FALSE
203,532,also,FALSE
203,537,open,FALSE
203,543,hours,FALSE
203,92,a,FALSE
203,551,day,FALSE
203,316,so,FALSE
203,559,when,FALSE
203,564,that,FALSE
203,569,sweet,FALSE
203,575,tooth,FALSE
203,581,strikes,FALSE
203,2,i,FALSE
203,591,dont,FALSE
203,596,have,FALSE
203,601,far,FALSE
203,498,to,FALSE
203,608,go,FALSE
204,0,a,FALSE
204,2,few,FALSE
204,6,of,FALSE
204,9,us,FALSE
204,12,from,FALSE
204,17,our,FALSE
204,21,company,FALSE
204,29,had,FALSE
204,33,lunch,FALSE
204,39,here,FALSE
204,44,today,FALSE
204,51,we,FALSE
204,54,had,FALSE
204,58,planned,FALSE
204,66,on,FALSE
204,69,eating,FALSE
204,70,at,FALSE
204,79,the,FALSE
204,83,buffet,FALSE
204,91,but,FALSE
204,95,were,FALSE
204,100,informed,FALSE
204,109,it,FALSE
204,112,was,FALSE
204,25,an,FALSE
204,119,hour,FALSE
204,124,and,FALSE
204,25,a,FALSE
204,130,half,FALSE
204,135,wait,FALSE
204,141,so,FALSE
204,95,we,FALSE
204,147,opted,FALSE
204,102,for,FALSE
204,157,the,FALSE
204,161,hash,FALSE
204,166,house,FALSE
204,72,i,FALSE
204,174,had,FALSE
204,178,the,FALSE
204,182,small,FALSE
204,188,order,FALSE
204,194,of,FALSE
204,197,chicken,TRUE
204,205,and,FALSE
204,209,waffles,TRUE
204,218,this,FALSE
204,223,was,FALSE
204,227,the,FALSE
204,231,first,FALSE
204,237,time,FALSE
204,242,ive,FALSE
204,246,tried,FALSE
204,252,this,FALSE
204,257,combination,FALSE
204,269,of,FALSE
204,272,sweet,FALSE
204,278,and,FALSE
204,282,salty,FALSE
204,289,ive,FALSE
204,293,seen,FALSE
204,298,chicken,TRUE
204,306,and,FALSE
204,310,waffles,TRUE
204,318,reviewed,FALSE
204,266,on,FALSE
204,330,different,FALSE
204,340,food,FALSE
204,345,shows,FALSE
204,351,and,FALSE
204,137,it,FALSE
204,358,looked,FALSE
204,365,interesting,FALSE
204,378,apparently,FALSE
204,389,its,FALSE
204,30,a,FALSE
204,395,popular,FALSE
204,403,item,FALSE
204,408,down,FALSE
204,413,south,FALSE
204,100,i,FALSE
204,421,found,FALSE
204,355,it,FALSE
204,430,good,FALSE
204,435,and,FALSE
204,439,id,FALSE
204,442,order,FALSE
204,389,it,FALSE
204,451,again,FALSE
204,458,one,FALSE
204,462,of,FALSE
204,465,my,FALSE
204,468,companions,FALSE
204,479,had,FALSE
204,483,the,FALSE
204,487,meatloaf,TRUE
204,496,and,FALSE
204,39,he,FALSE
204,503,said,FALSE
204,403,it,FALSE
204,511,was,FALSE
204,515,awesomei,FALSE
204,524,did,FALSE
204,528,notice,FALSE
204,535,other,FALSE
204,541,patrons,FALSE
204,549,food,FALSE
204,554,orders,FALSE
204,561,were,FALSE
204,566,very,FALSE
204,571,large,FALSE
204,413,so,FALSE
204,581,you,FALSE
204,585,apparently,FALSE
204,596,get,FALSE
204,600,your,FALSE
204,605,moneys,FALSE
204,612,worth,FALSE
204,618,here,FALSE
204,623,and,FALSE
204,536,the,FALSE
204,631,prices,FALSE
204,638,seemed,FALSE
204,645,good,FALSE
204,113,as,FALSE
204,653,well,FALSE
204,659,most,FALSE
204,664,items,FALSE
204,327,on,FALSE
204,627,the,FALSE
204,677,menu,FALSE
204,682,seemed,FALSE
204,44,to,FALSE
204,692,be,FALSE
204,695,around,FALSE
204,702,ten,FALSE
204,706,dollars,FALSE
204,714,my,FALSE
204,606,one,FALSE
204,721,complained,FALSE
204,732,was,FALSE
204,736,that,FALSE
204,427,it,FALSE
204,744,was,FALSE
204,748,quite,FALSE
204,47,a,FALSE
204,756,long,FALSE
204,761,wait,FALSE
204,689,to,FALSE
204,769,get,FALSE
204,120,our,FALSE
204,777,food,FALSE
204,782,although,FALSE
204,109,i,FALSE
204,793,wasnt,FALSE
204,799,really,FALSE
204,806,wowed,FALSE
204,812,by,FALSE
204,815,this,FALSE
204,820,place,FALSE
204,137,i,FALSE
204,828,did,FALSE
204,832,find,FALSE
204,673,the,FALSE
204,841,food,FALSE
204,846,satisfactory,FALSE
204,859,and,FALSE
204,837,the,FALSE
204,867,prices,FALSE
204,874,were,FALSE
204,879,excellent,FALSE
204,863,the,FALSE
204,894,staff,FALSE
204,793,was,FALSE
204,904,friendly,FALSE
204,913,and,FALSE
204,890,the,FALSE
204,921,place,FALSE
204,900,was,FALSE
204,931,clean,FALSE
204,505,id,FALSE
204,940,definitely,FALSE
204,951,give,FALSE
204,956,this,FALSE
204,961,place,FALSE
204,55,a,FALSE
204,969,try,FALSE
204,973,again,FALSE
205,0,i,FALSE
205,2,work,FALSE
205,7,in,FALSE
205,10,the,FALSE
205,14,area,FALSE
205,19,so,FALSE
205,22,have,FALSE
205,27,eaten,FALSE
205,28,at,FALSE
205,36,this,FALSE
205,41,location,FALSE
205,50,numerous,FALSE
205,59,times,FALSE
205,65,the,FALSE
205,69,location,FALSE
205,38,is,FALSE
205,81,right,FALSE
205,87,across,FALSE
205,94,from,FALSE
205,99,the,FALSE
205,103,mandalay,FALSE
205,112,bay,FALSE
205,116,the,FALSE
205,120,staff,FALSE
205,33,at,FALSE
205,129,this,FALSE
205,134,location,FALSE
205,143,changes,FALSE
205,151,constantly,FALSE
205,163,but,FALSE
205,167,no,FALSE
205,170,matter,FALSE
205,177,how,FALSE
205,181,often,FALSE
205,187,the,FALSE
205,191,staff,FALSE
205,197,changes,FALSE
205,205,you,FALSE
205,209,can,FALSE
205,213,always,FALSE
205,220,count,FALSE
205,47,on,FALSE
205,229,them,FALSE
205,234,being,FALSE
205,240,inept,FALSE
205,247,if,FALSE
205,250,you,FALSE
205,254,have,FALSE
205,259,to,FALSE
205,27,eat,FALSE
205,266,here,FALSE
205,271,id,FALSE
205,274,suggest,FALSE
205,282,walking,FALSE
205,290,inside,FALSE
205,229,the,FALSE
205,302,drive,FALSE
205,308,through,FALSE
205,78,is,FALSE
205,319,always,FALSE
205,14,a,FALSE
205,328,long,FALSE
205,333,wait,FALSE
205,298,the,FALSE
205,342,food,FALSE
205,131,is,FALSE
205,350,typical,FALSE
205,358,mcdonalds,FALSE
205,368,except,FALSE
205,375,for,FALSE
205,379,their,FALSE
205,385,french,FALSE
205,392,fries,TRUE
205,44,at,FALSE
205,402,most,FALSE
205,407,mcdonalds,FALSE
205,7,i,FALSE
205,419,love,FALSE
205,424,their,FALSE
205,430,fries,TRUE
205,438,not,FALSE
205,72,at,FALSE
205,445,this,FALSE
205,450,place,FALSE
205,457,theyre,FALSE
205,464,always,FALSE
205,471,old,FALSE
205,104,and,FALSE
205,335,it,FALSE
205,482,taste,FALSE
205,483,as,FALSE
205,491,if,FALSE
205,457,they,FALSE
205,499,never,FALSE
205,143,change,FALSE
205,338,the,FALSE
205,516,oil,FALSE
205,236,in,FALSE
205,523,their,FALSE
205,529,fryer,FALSE
205,304,ive,FALSE
205,541,never,FALSE
205,547,had,FALSE
205,17,a,FALSE
205,553,good,FALSE
205,558,french,FALSE
205,529,fry,FALSE
205,126,at,FALSE
205,572,this,FALSE
205,577,place,FALSE
205,583,if,FALSE
205,586,youre,FALSE
205,592,really,FALSE
205,599,craving,FALSE
205,607,mcdonalds,FALSE
205,293,id,FALSE
205,620,suggest,FALSE
205,586,you,FALSE
205,632,try,FALSE
205,636,another,FALSE
205,644,one,FALSE
206,0,ive,FALSE
206,4,eaten,FALSE
206,10,here,FALSE
206,15,several,FALSE
206,23,times,FALSE
206,29,as,FALSE
206,0,i,FALSE
206,34,work,FALSE
206,39,in,FALSE
206,42,the,FALSE
206,46,area,FALSE
206,51,as,FALSE
206,54,usual,FALSE
206,60,for,FALSE
206,5,a,FALSE
206,66,food,FALSE
206,71,court,FALSE
206,77,area,FALSE
206,82,in,FALSE
206,20,a,FALSE
206,87,casino,FALSE
206,94,its,FALSE
206,98,always,FALSE
206,105,very,FALSE
206,110,loud,FALSE
206,115,here,FALSE
206,121,the,FALSE
206,125,line,FALSE
206,130,is,FALSE
206,133,usually,FALSE
206,141,very,FALSE
206,146,long,FALSE
206,88,as,FALSE
206,154,well,FALSE
206,159,ive,FALSE
206,163,never,FALSE
206,169,tried,FALSE
206,175,popeyes,FALSE
206,183,prior,FALSE
206,189,to,FALSE
206,192,this,FALSE
206,197,place,FALSE
206,203,opening,FALSE
206,211,and,FALSE
206,215,can,FALSE
206,219,say,FALSE
206,223,after,FALSE
206,229,several,FALSE
206,237,visits,FALSE
206,244,that,FALSE
206,249,if,FALSE
206,252,this,FALSE
206,194,is,FALSE
206,260,typical,FALSE
206,268,of,FALSE
206,136,all,FALSE
206,275,popeyes,FALSE
206,283,chicken,FALSE
206,24,im,FALSE
206,294,not,FALSE
206,29,a,FALSE
206,300,big,FALSE
206,304,fan,FALSE
206,308,of,FALSE
206,311,their,FALSE
206,317,food,FALSE
207,0,ive,FALSE
207,4,been,FALSE
207,9,here,FALSE
207,14,a,FALSE
207,16,few,FALSE
207,20,times,FALSE
207,26,over,FALSE
207,31,the,FALSE
207,35,years,FALSE
207,42,id,FALSE
207,45,probably,FALSE
207,54,eat,FALSE
207,58,here,FALSE
207,63,more,FALSE
207,68,if,FALSE
207,0,i,FALSE
207,73,didnt,FALSE
207,79,live,FALSE
207,84,on,FALSE
207,87,the,FALSE
207,91,opposite,FALSE
207,100,side,FALSE
207,105,of,FALSE
207,108,town,FALSE
207,80,ive,FALSE
207,117,always,FALSE
207,124,enjoyed,FALSE
207,132,my,FALSE
207,135,experience,FALSE
207,146,here,FALSE
207,151,and,FALSE
207,155,look,FALSE
207,160,forward,FALSE
207,108,to,FALSE
207,171,eating,FALSE
207,178,there,FALSE
207,184,again,FALSE
208,0,my,FALSE
208,3,girlfriend,FALSE
208,14,and,FALSE
208,4,i,FALSE
208,20,decided,FALSE
208,28,to,FALSE
208,31,order,FALSE
208,37,out,FALSE
208,41,one,FALSE
208,45,evening,FALSE
208,53,and,FALSE
208,57,wanted,FALSE
208,64,to,FALSE
208,67,try,FALSE
208,71,someplace,FALSE
208,81,new,FALSE
208,85,we,FALSE
208,88,decided,FALSE
208,96,to,FALSE
208,99,try,FALSE
208,103,seattle,FALSE
208,111,dans,FALSE
208,117,well,FALSE
208,122,the,FALSE
208,126,good,FALSE
208,131,part,FALSE
208,136,first,FALSE
208,143,the,FALSE
208,147,price,FALSE
208,153,was,FALSE
208,157,right,FALSE
208,164,delivery,FALSE
208,173,was,FALSE
208,177,fairly,FALSE
208,184,quick,FALSE
208,191,and,FALSE
208,195,the,FALSE
208,199,service,FALSE
208,207,was,FALSE
208,211,friendly,FALSE
208,220,the,FALSE
208,224,bad,FALSE
208,228,news,FALSE
208,233,was,FALSE
208,237,the,FALSE
208,241,food,FALSE
208,246,was,FALSE
208,250,the,FALSE
208,254,worst,FALSE
208,167,ive,FALSE
208,264,ever,FALSE
208,269,had,FALSE
208,273,delivered,FALSE
208,284,the,FALSE
208,288,best,FALSE
208,293,thing,FALSE
208,9,i,FALSE
208,301,can,FALSE
208,305,say,FALSE
208,309,about,FALSE
208,315,their,FALSE
208,321,pizza,TRUE
208,327,is,FALSE
208,330,that,FALSE
208,335,it,FALSE
208,338,was,FALSE
208,342,edible,FALSE
208,350,im,FALSE
208,353,sure,FALSE
208,358,homeless,FALSE
208,367,people,FALSE
208,374,would,FALSE
208,380,love,FALSE
208,385,it,FALSE
208,388,their,FALSE
208,394,wings,FALSE
208,400,were,FALSE
208,315,the,FALSE
208,409,absolute,FALSE
208,418,worst,FALSE
208,260,ive,FALSE
208,428,ever,FALSE
208,433,had,FALSE
208,438,they,FALSE
208,443,looked,FALSE
208,450,like,FALSE
208,455,they,FALSE
208,460,were,FALSE
208,465,uncooked,FALSE
208,474,and,FALSE
208,478,didnt,FALSE
208,484,taste,FALSE
208,490,much,FALSE
208,495,like,FALSE
208,500,they,FALSE
208,505,were,FALSE
208,510,either,FALSE
208,518,im,FALSE
208,521,not,FALSE
208,525,sure,FALSE
208,530,you,FALSE
208,534,could,FALSE
208,540,get,FALSE
208,14,a,FALSE
208,546,homeless,FALSE
208,555,person,FALSE
208,562,to,FALSE
208,104,eat,FALSE
208,569,these,FALSE
208,576,you,FALSE
208,580,might,FALSE
208,288,be,FALSE
208,589,able,FALSE
208,594,to,FALSE
208,597,persuade,FALSE
208,53,a,FALSE
208,608,homeless,FALSE
208,617,dog,FALSE
208,621,unless,FALSE
208,628,they,FALSE
208,633,improve,FALSE
208,641,their,FALSE
208,647,menu,FALSE
208,23,id,FALSE
208,655,never,FALSE
208,661,order,FALSE
208,667,from,FALSE
208,672,them,FALSE
208,677,again,FALSE
209,0,not,FALSE
209,4,much,FALSE
209,9,here,FALSE
209,14,other,FALSE
209,20,then,FALSE
209,25,a,FALSE
209,27,couple,FALSE
209,34,of,FALSE
209,37,picnic,FALSE
209,44,tables,FALSE
209,51,and,FALSE
209,45,a,FALSE
209,57,restroom,FALSE
209,67,it,FALSE
209,70,does,FALSE
209,75,provide,FALSE
209,51,a,FALSE
209,85,nice,FALSE
209,90,place,FALSE
209,96,to,FALSE
209,99,park,FALSE
209,104,if,FALSE
209,107,you,FALSE
209,111,plan,FALSE
209,116,to,FALSE
209,119,hike,FALSE
209,124,around,FALSE
209,132,cheyenne,FALSE
209,141,mntn,FALSE
209,147,and,FALSE
209,151,want,FALSE
209,156,to,FALSE
209,159,start,FALSE
209,165,on,FALSE
209,15,the,FALSE
209,172,northern,FALSE
209,181,end,FALSE
209,185,of,FALSE
209,188,it,FALSE
210,0,stopped,FALSE
210,8,in,FALSE
210,11,here,FALSE
210,1,to,FALSE
210,19,pick,FALSE
210,24,up,FALSE
210,27,lunch,FALSE
210,33,on,FALSE
210,36,the,FALSE
210,40,way,FALSE
210,44,home,FALSE
210,49,today,FALSE
210,16,to,FALSE
210,59,be,FALSE
